Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
1774,25,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1775,107,strip_mall,0,Electricity,PSZ-HP
1776,101,warehouse,1,NaturalGas,PSZ-AC with gas coil
1777,8,retail,0,NaturalGas,Residential AC with residential forced air furnace
1778,48,large_office,0,NaturalGas,PVAV with gas boiler reheat
1779,32,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1780,24,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
1781,45,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1782,22,large_office,0,Electricity,VAV chiller with PFP boxes
1783,0,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1784,12,warehouse,1,NaturalGas,PSZ-AC with gas coil
1785,19,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1786,13,medium_office,1,Electricity,VAV chiller with PFP boxes
1787,9,large_hotel,0,NaturalGas,PTAC with gas coil
1788,38,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1789,8,strip_mall,2,Electricity,PVAV with PFP boxes
1790,22,medium_office,1,Electricity,VAV chiller with PFP boxes
1791,18,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1792,22,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1793,12,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1794,106,small_office,0,Electricity,PSZ-HP
1795,8,large_hotel,0,NaturalGas,PTAC with gas boiler
1796,37,grocery,0,Electricity,PTHP
1797,37,warehouse,1,Electricity,PSZ-AC with electric coil
1798,44,retail,0,Electricity,PSZ-AC with electric coil
1799,29,full_service_restaurant,0,Electricity,PSZ-HP
1800,17,large_hotel,0,Electricity,PTAC with electric coil
1801,6,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1802,1,small_office,0,Electricity,PSZ-AC with electric coil
1803,39,medium_office,0,Electricity,PVAV with PFP boxes
1804,19,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1805,103,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1806,35,small_hotel,0,Electricity,PTAC with electric coil
1807,30,retail,0,Propane,PSZ-AC with gas coil
1808,49,warehouse,0,Electricity,PSZ-HP
1809,18,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
1810,30,retail,0,FuelOil,Residential AC with residential forced air furnace
1811,47,retail,0,FuelOil,Residential AC with residential forced air furnace
1812,1,retail,0,NaturalGas,PSZ-AC with gas coil
1813,3,retail,0,NaturalGas,PSZ-AC with gas coil
1814,20,retail,1,NaturalGas,PVAV with gas boiler reheat
1815,105,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
1816,39,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1817,36,strip_mall,0,Electricity,PSZ-HP
1818,12,small_office,1,NaturalGas,PVAV with gas boiler reheat
1819,30,warehouse,1,NaturalGas,PVAV with gas boiler reheat
1820,29,medium_office,1,NaturalGas,PSZ-AC with gas coil
1821,6,medium_office,1,Electricity,VAV chiller with PFP boxes
1822,107,retail,1,Electricity,PSZ-AC with electric coil
1823,107,medium_office,0,NaturalGas,PSZ-AC with gas coil
1824,45,retail,0,Propane,PSZ-AC with gas coil
1825,29,small_office,0,FuelOil,PSZ-AC with gas coil
1826,0,warehouse,0,Electricity,PTAC with electric coil
1827,21,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
1828,30,warehouse,1,Electricity,PSZ-AC with electric coil
1829,0,warehouse,1,NaturalGas,PVAV with gas boiler reheat
1830,40,warehouse,0,Electricity,PSZ-HP
1831,19,warehouse,1,Electricity,PSZ-AC with electric coil
1832,24,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1833,101,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
1834,33,warehouse,0,Electricity,PTHP
1835,104,small_office,0,Electricity,PTAC with electric coil
1836,48,retail,0,Electricity,PSZ-AC with electric coil
1837,23,small_office,0,Propane,Residential AC with residential forced air furnace
1838,109,strip_mall,0,Electricity,PSZ-AC with electric coil
1839,40,warehouse,0,Electricity,PTAC with electric coil
1840,5,medium_office,0,Electricity,PSZ-HP
1841,39,medium_office,1,Electricity,PSZ-AC with electric coil
1842,40,large_hotel,0,NaturalGas,PTAC with gas boiler
1843,35,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1844,45,full_service_restaurant,0,Electricity,PSZ-HP
1845,2,small_office,0,Electricity,PTAC with electric coil
1846,48,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1847,22,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
1848,9,medium_office,1,NaturalGas,PSZ-AC with gas coil
1849,100,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
1850,40,large_office,1,Electricity,PVAV with PFP boxes
1851,31,retail,0,Electricity,PSZ-AC with electric coil
1852,37,grocery,0,Electricity,PSZ-HP
1853,10,small_office,1,Electricity,PSZ-HP
1854,40,strip_mall,2,Electricity,PVAV with PFP boxes
1855,102,strip_mall,0,Electricity,PSZ-HP
1856,8,grocery,0,Propane,PSZ-AC with gas coil
1857,40,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1858,24,small_hotel,0,Propane,Residential AC with residential forced air furnace
1859,31,small_office,0,Electricity,PSZ-AC with electric coil
1860,45,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
1861,10,strip_mall,0,Electricity,PSZ-HP
1862,29,small_hotel,0,Electricity,PTAC with electric coil
1863,17,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
1864,15,small_hotel,0,Electricity,PTAC with electric coil
1865,48,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
1866,28,small_office,0,Propane,PSZ-AC with gas coil
1867,17,small_office,0,Electricity,PTAC with electric coil
1868,10,large_hotel,0,Electricity,PTAC with electric coil
1869,8,small_hotel,0,Electricity,PTHP
1870,40,small_office,1,Electricity,PSZ-HP
1871,4,small_office,0,Propane,Residential AC with residential forced air furnace
1872,19,warehouse,0,FuelOil,Residential AC with residential forced air furnace
1873,34,retail,0,NaturalGas,PSZ-AC with gas coil
1874,40,large_hotel,0,NaturalGas,PTAC with gas coil
1875,37,warehouse,1,NaturalGas,PSZ-AC with gas coil
1876,44,strip_mall,0,Electricity,PSZ-AC with electric coil
1877,42,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1878,32,warehouse,1,Electricity,PSZ-AC with electric coil
1879,101,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1880,26,small_office,1,NaturalGas,PVAV with gas boiler reheat
1881,38,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
1882,101,small_office,1,Electricity,PVAV with PFP boxes
1883,20,retail,0,Electricity,PSZ-HP
1884,12,retail,0,NaturalGas,Residential AC with residential forced air furnace
1885,48,large_office,0,Electricity,PVAV with PFP boxes
1886,8,medium_office,0,NaturalGas,PSZ-AC with gas coil
1887,25,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1888,22,small_office,1,NaturalGas,Residential AC with residential forced air furnace
1889,104,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
1890,13,small_hotel,0,Propane,Residential AC with residential forced air furnace
1891,26,warehouse,0,Electricity,PSZ-AC with electric coil
1892,41,strip_mall,0,NaturalGas,PSZ-AC with gas coil
1893,45,retail,0,Electricity,PTHP
1894,30,retail,0,Electricity,PTHP
1895,24,retail,1,FuelOil,PVAV with gas boiler reheat
1896,9,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
1897,19,small_office,0,Propane,Residential AC with residential forced air furnace
1898,37,grocery,0,Propane,PSZ-AC with gas coil
1899,40,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
1900,5,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
1901,32,retail,1,Electricity,PVAV with PFP boxes
1902,8,grocery,0,Electricity,PSZ-AC with electric coil
1903,105,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1904,12,small_office,0,Propane,PSZ-AC with gas coil
1905,23,small_office,0,Propane,PSZ-AC with gas coil
1906,10,large_office,0,Electricity,PVAV with PFP boxes
1907,9,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
1908,9,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
1909,48,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1910,6,grocery,0,Electricity,PSZ-AC with electric coil
1911,108,small_office,0,Electricity,PTHP
1912,19,warehouse,0,Electricity,PTAC with electric coil
1913,18,strip_mall,0,Electricity,PSZ-AC with electric coil
1914,4,full_service_restaurant,0,Electricity,PSZ-HP
1915,8,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1916,26,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
1917,40,medium_office,0,NaturalGas,PSZ-AC with gas coil
1918,30,medium_office,1,NaturalGas,PSZ-AC with gas coil
1919,13,retail,1,Electricity,PVAV with PFP boxes
1920,25,small_office,1,Electricity,PSZ-HP
1921,11,retail,0,Electricity,PSZ-HP
1922,17,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
1923,8,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1924,16,retail,1,Electricity,PSZ-AC with electric coil
1925,25,warehouse,1,NaturalGas,PVAV with gas boiler reheat
1926,41,retail,0,Electricity,PSZ-AC with electric coil
1927,2,retail,1,NaturalGas,PVAV with gas boiler reheat
1928,2,small_office,1,NaturalGas,PSZ-AC with gas coil
1929,10,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1930,12,retail,1,NaturalGas,PSZ-AC with gas coil
1931,10,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1932,20,grocery,0,Propane,Residential AC with residential forced air furnace
1933,17,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1934,11,small_hotel,0,Electricity,PTAC with electric coil
1935,25,small_hotel,0,Electricity,PTAC with electric coil
1936,10,warehouse,1,FuelOil,PSZ-AC with gas coil
1937,33,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1938,8,small_office,0,Propane,PSZ-AC with gas coil
1939,38,retail,1,NaturalGas,PVAV with gas boiler reheat
1940,0,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1941,39,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1942,38,warehouse,0,Electricity,PTAC with electric coil
1943,27,grocery,0,NaturalGas,PSZ-AC with gas coil
1944,29,warehouse,1,Electricity,PSZ-AC with electric coil
1945,10,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1946,30,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
1947,30,warehouse,0,Propane,PSZ-AC with gas coil
1948,20,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1949,4,small_office,1,NaturalGas,Residential AC with residential forced air furnace
1950,9,medium_office,0,NaturalGas,DOAS with fan coil chiller with boiler
1951,22,grocery,0,Electricity,PTAC with electric coil
1952,37,small_hotel,0,Electricity,PTHP
1953,43,warehouse,0,NaturalGas,PSZ-AC with gas coil
1954,48,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1955,17,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
1956,100,large_hotel,0,Electricity,PTAC with electric coil
1957,13,strip_mall,2,NaturalGas,PVAV with gas boiler reheat
1958,2,quick_service_restaurant,0,Electricity,PSZ-HP
1959,4,small_office,0,Electricity,PSZ-HP
1960,13,warehouse,1,Electricity,PSZ-AC with electric coil
1961,25,medium_office,0,Electricity,PVAV with PFP boxes
1962,17,medium_office,0,Electricity,PSZ-AC with electric coil
1963,48,small_office,1,NaturalGas,PVAV with gas boiler reheat
1964,24,grocery,0,Propane,PSZ-AC with gas coil
1965,19,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
1966,19,retail,1,NaturalGas,PVAV with gas heat with electric reheat
1967,49,retail,0,Electricity,PSZ-HP
1968,12,small_office,1,Electricity,PVAV with PFP boxes
1969,8,medium_office,1,Electricity,PVAV with PFP boxes
1970,31,retail,0,NaturalGas,Residential AC with residential forced air furnace
1971,105,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
1972,18,primary_school,1,NaturalGas,PVAV with gas boiler reheat
1973,30,medium_office,0,Electricity,PSZ-AC with electric coil
1974,27,grocery,0,Propane,PSZ-AC with gas coil
1975,9,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
1976,30,secondary_school,0,NaturalGas,PTAC with gas boiler
1977,40,grocery,0,Electricity,PTHP
1978,17,strip_mall,2,Electricity,PVAV with PFP boxes
1979,15,small_office,0,Propane,Residential AC with residential forced air furnace
1980,16,small_office,0,Propane,PSZ-AC with gas coil
1981,11,small_office,0,Electricity,PTHP
1982,15,small_office,1,NaturalGas,PSZ-AC with gas coil
1983,36,small_office,1,Electricity,PSZ-AC with electric coil
1984,42,warehouse,0,Electricity,PSZ-AC with electric coil
1985,6,retail,0,NaturalGas,PSZ-AC with gas coil
1986,9,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
1987,35,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1988,16,retail,1,NaturalGas,PVAV with gas boiler reheat
1989,48,medium_office,0,Electricity,PSZ-AC with electric coil
1990,34,retail,0,Propane,Residential AC with residential forced air furnace
1991,19,medium_office,0,Electricity,PSZ-HP
1992,22,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
1993,33,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1994,18,medium_office,1,Electricity,PVAV with PFP boxes
1995,38,retail,1,NaturalGas,PSZ-AC with gas coil
1996,19,full_service_restaurant,1,NaturalGas,PVAV with gas boiler reheat
1997,10,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
1998,34,small_office,0,Electricity,PTAC with electric coil
1999,17,small_office,1,Electricity,PSZ-AC with electric coil
2000,14,strip_mall,0,Electricity,PSZ-AC with electric coil
2001,27,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2002,35,strip_mall,0,Electricity,PSZ-HP
2003,102,medium_office,0,NaturalGas,PVAV with gas boiler reheat
2004,11,small_office,0,Electricity,PSZ-HP
2005,25,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2006,28,warehouse,1,NaturalGas,PVAV with gas boiler reheat
2007,101,small_office,1,Electricity,PSZ-AC with electric coil
2008,49,small_hotel,0,Electricity,PTAC with electric coil
2009,18,small_hotel,0,Electricity,PTAC with electric coil
2010,26,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2011,19,full_service_restaurant,1,NaturalGas,PVAV with gas heat with electric reheat
2012,32,grocery,0,Electricity,PSZ-HP
2013,18,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2014,49,retail,1,NaturalGas,PVAV with gas boiler reheat
2015,107,warehouse,0,Propane,PSZ-AC with gas coil
2016,30,retail,1,Electricity,PSZ-AC with electric coil
2017,25,retail,0,Propane,Residential AC with residential forced air furnace
2018,105,warehouse,1,NaturalGas,PVAV with gas boiler reheat
2019,101,medium_office,0,NaturalGas,PVAV with gas boiler reheat
2020,40,large_office,0,Electricity,PVAV with PFP boxes
2021,18,strip_mall,2,NaturalGas,PVAV with gas boiler reheat
2022,32,grocery,0,Electricity,PTHP
2023,19,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
2024,26,secondary_school,0,NaturalGas,PTAC with gas boiler
2025,107,retail,0,Electricity,PTHP
2026,13,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2027,17,quick_service_restaurant,0,Electricity,PSZ-HP
2028,12,retail,0,Electricity,PTAC with electric coil
2029,17,retail,1,Electricity,PVAV with PFP boxes
2030,5,large_hotel,1,Electricity,PTAC with electric coil
2031,106,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2032,13,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2033,22,strip_mall,2,NaturalGas,PVAV with gas boiler reheat
2034,5,small_office,1,NaturalGas,PSZ-AC with gas coil
2035,103,retail,1,NaturalGas,PVAV with gas boiler reheat
2036,40,large_hotel,0,Electricity,PTHP
2037,22,grocery,1,Electricity,PSZ-AC with electric coil
2038,17,warehouse,0,Electricity,PSZ-HP
2039,16,full_service_restaurant,0,FuelOil,PSZ-AC with gas coil
2040,29,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2041,13,secondary_school,0,Electricity,PSZ-AC with electric coil
2042,22,grocery,0,Electricity,PSZ-HP
2043,38,small_office,1,Electricity,PSZ-HP
2044,12,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2045,32,retail,1,NaturalGas,PSZ-AC with gas coil
2046,39,secondary_school,0,Electricity,PSZ-AC with electric coil
2047,24,small_office,1,FuelOil,PSZ-AC with gas coil
2048,9,grocery,1,Electricity,PSZ-AC with electric coil
2049,13,primary_school,0,NaturalGas,PSZ-AC with gas coil
2050,103,grocery,0,NaturalGas,PSZ-AC with gas coil
2051,49,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
2052,29,medium_office,1,Electricity,PVAV with PFP boxes
2053,23,large_hotel,0,Propane,PTAC with gas coil
2054,28,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2055,106,small_office,1,NaturalGas,PSZ-AC with gas coil
2056,0,small_hotel,0,Electricity,PTHP
2057,38,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2058,25,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2059,34,small_office,0,Propane,Residential AC with residential forced air furnace
2060,30,grocery,0,Electricity,PSZ-AC with electric coil
2061,29,medium_office,0,Electricity,PSZ-AC with electric coil
2062,12,retail,1,NaturalGas,PVAV with gas boiler reheat
2063,33,quick_service_restaurant,0,Electricity,PSZ-HP
2064,28,retail,0,Electricity,PSZ-AC with electric coil
2065,104,warehouse,1,Electricity,PVAV with PFP boxes
2066,40,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
2067,20,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2068,102,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2069,10,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2070,104,small_office,1,Electricity,PVAV with PFP boxes
2071,48,large_hotel,0,Electricity,PTAC with electric coil
2072,10,large_hotel,0,NaturalGas,PTAC with gas boiler
2073,20,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2074,36,full_service_restaurant,0,Electricity,PSZ-HP
2075,8,large_hotel,0,Electricity,PTAC with electric coil
2076,40,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2077,39,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
2078,13,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2079,19,grocery,0,Electricity,PSZ-HP
2080,5,full_service_restaurant,1,Electricity,PSZ-HP
2081,101,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2082,48,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2083,12,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2084,19,warehouse,0,Electricity,PTHP
2085,101,large_hotel,0,Electricity,PTHP
2086,34,small_hotel,0,Electricity,PTAC with electric coil
2087,9,large_office,1,Electricity,PVAV with PFP boxes
2088,22,secondary_school,0,Electricity,PSZ-AC with electric coil
2089,8,medium_office,0,NaturalGas,PVAV with gas boiler reheat
2090,21,warehouse,0,Electricity,PSZ-AC with electric coil
2091,39,strip_mall,2,Electricity,PVAV with PFP boxes
2092,32,strip_mall,2,Electricity,PVAV with PFP boxes
2093,13,strip_mall,2,NaturalGas,PSZ-AC with gas coil
2094,5,large_office,1,Electricity,VAV chiller with PFP boxes
2095,8,medium_office,0,Electricity,PSZ-AC with electric coil
2096,103,warehouse,0,Electricity,PTHP
2097,25,medium_office,1,Electricity,VAV chiller with PFP boxes
2098,4,warehouse,0,Electricity,PTAC with electric coil
2099,19,large_office,0,Electricity,PVAV with PFP boxes
2100,20,medium_office,0,Electricity,PSZ-AC with electric coil
2101,25,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2102,39,grocery,0,NaturalGas,Residential AC with residential forced air furnace
2103,39,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
2104,20,medium_office,1,Electricity,PVAV with PFP boxes
2105,107,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
2106,49,small_office,0,Electricity,PSZ-AC with electric coil
2107,0,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
2108,22,retail,1,NaturalGas,PVAV with gas heat with electric reheat
2109,24,retail,0,NaturalGas,Residential AC with residential forced air furnace
2110,18,small_office,0,Electricity,PTHP
2111,104,small_office,0,Electricity,PTHP
2112,24,grocery,0,NaturalGas,PSZ-AC with gas coil
2113,47,small_office,0,Electricity,PTAC with electric coil
2114,25,retail,1,NaturalGas,PVAV with gas boiler reheat
2115,32,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2116,107,warehouse,1,Electricity,PVAV with PFP boxes
2117,10,medium_office,1,DistrictHeating,PSZ-AC with district hot water
2118,34,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2119,20,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2120,9,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
2121,105,retail,0,Electricity,PSZ-HP
2122,38,small_hotel,0,Electricity,PTHP
2123,0,outpatient,0,Electricity,PSZ-HP
2124,6,retail,0,Propane,PSZ-AC with gas coil
2125,32,large_hotel,0,Electricity,PTHP
2126,28,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2127,101,strip_mall,0,Electricity,PSZ-HP
2128,28,small_hotel,0,Electricity,PTAC with electric coil
2129,31,grocery,0,NaturalGas,PSZ-AC with gas coil
2130,13,retail,1,NaturalGas,PVAV with gas heat with electric reheat
2131,11,retail,0,Electricity,PTAC with electric coil
2132,30,warehouse,0,FuelOil,Residential AC with residential forced air furnace
2133,30,strip_mall,1,Electricity,PSZ-AC with electric coil
2134,26,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2135,10,warehouse,1,NaturalGas,PVAV with gas boiler reheat
2136,18,retail,1,Electricity,PSZ-AC with electric coil
2137,25,small_office,1,NaturalGas,PVAV with gas boiler reheat
2138,22,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2139,34,small_office,0,Propane,PSZ-AC with gas coil
2140,29,warehouse,0,Propane,PSZ-AC with gas coil
2141,29,primary_school,1,NaturalGas,PVAV with gas boiler reheat
2142,37,retail,1,NaturalGas,PSZ-AC with gas coil
2143,15,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2144,9,warehouse,0,FuelOil,PSZ-AC with gas coil
2145,12,medium_office,1,Electricity,PVAV with PFP boxes
2146,8,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
2147,19,small_office,1,Electricity,PSZ-AC with electric coil
2148,22,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2149,17,small_office,1,NaturalGas,PVAV with gas boiler reheat
2150,106,warehouse,1,Electricity,PVAV with PFP boxes
2151,20,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2152,47,small_office,0,Electricity,PSZ-HP
2153,107,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
2154,48,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2155,27,warehouse,0,Propane,Residential AC with residential forced air furnace
2156,105,full_service_restaurant,0,Electricity,PSZ-HP
2157,40,grocery,1,Electricity,PSZ-AC with electric coil
2158,105,small_office,1,NaturalGas,PVAV with gas boiler reheat
2159,26,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2160,40,large_office,0,Electricity,VAV chiller with PFP boxes
2161,13,medium_office,0,NaturalGas,PVAV with gas boiler reheat
2162,48,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2163,101,small_hotel,0,Electricity,PTAC with electric coil
2164,19,small_office,1,Electricity,PVAV with PFP boxes
2165,10,primary_school,0,NaturalGas,PVAV with gas boiler reheat
2166,39,medium_office,0,Electricity,PSZ-HP
2167,39,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
2168,100,warehouse,0,Electricity,PSZ-HP
2169,19,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
2170,13,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
2171,40,primary_school,1,Electricity,PVAV with PFP boxes
2172,0,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
2173,100,retail,0,Electricity,PSZ-AC with electric coil
2174,26,warehouse,1,NaturalGas,PVAV with gas boiler reheat
2175,26,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2176,22,primary_school,1,NaturalGas,PVAV with gas heat with electric reheat
2177,16,large_hotel,0,Electricity,PTAC with electric coil
2178,25,retail,1,Electricity,PVAV with PFP boxes
2179,31,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2180,102,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2181,38,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2182,13,outpatient,0,NaturalGas,PSZ-AC with gas coil
2183,13,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2184,20,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2185,107,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2186,25,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2187,102,warehouse,1,Electricity,PSZ-AC with electric coil
2188,42,small_hotel,0,Electricity,PTAC with electric coil
2189,102,retail,0,Electricity,PSZ-HP
2190,48,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
2191,26,retail,0,Electricity,PSZ-HP
2192,38,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2193,15,small_office,0,Electricity,PSZ-HP
2194,14,retail,0,NaturalGas,Residential AC with residential forced air furnace
2195,36,small_office,0,FuelOil,Residential AC with residential forced air furnace
2196,24,retail,0,Electricity,PSZ-HP
2197,103,small_office,0,Electricity,PSZ-HP
2198,44,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2199,25,warehouse,1,Electricity,PSZ-AC with electric coil
2200,36,large_hotel,0,Electricity,PTAC with electric coil
2201,106,warehouse,1,NaturalGas,PVAV with gas boiler reheat
2202,32,small_office,0,Propane,Residential AC with residential forced air furnace
2203,103,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2204,12,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2205,27,small_hotel,0,Electricity,PTAC with electric coil
2206,12,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
2207,5,retail,1,NaturalGas,PSZ-AC with gas coil
2208,19,secondary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2209,0,primary_school,1,Electricity,PVAV with PFP boxes
2210,8,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2211,6,quick_service_restaurant,0,Electricity,PSZ-HP
2212,107,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
2213,47,small_office,0,NaturalGas,Residential AC with residential forced air furnace
2214,104,small_office,1,Electricity,PSZ-AC with electric coil
2215,44,small_office,0,Electricity,PSZ-HP
2216,15,retail,0,FuelOil,PSZ-AC with gas coil
2217,9,quick_service_restaurant,0,Electricity,PTAC with electric coil
2218,109,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2219,31,small_office,1,NaturalGas,PSZ-AC with gas coil
2220,5,secondary_school,1,Electricity,PTHP
2221,27,retail,0,Electricity,PSZ-HP
2222,12,large_hotel,0,Electricity,PTAC with electric coil
2223,11,retail,1,NaturalGas,PSZ-AC with gas coil
2224,107,medium_office,0,NaturalGas,PVAV with gas boiler reheat
2225,39,medium_office,1,Electricity,VAV chiller with PFP boxes
2226,36,medium_office,1,NaturalGas,PSZ-AC with gas coil
2227,104,strip_mall,0,Electricity,PSZ-HP
2228,30,primary_school,1,NaturalGas,PVAV with gas boiler reheat
2229,36,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
