Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
856,20,small_office,0,Propane,PSZ-AC with gas coil
857,19,large_hotel,0,Electricity,PTAC with electric coil
858,15,full_service_restaurant,0,Propane,PSZ-AC with gas coil
859,8,small_office,0,Electricity,PTAC with electric coil
860,40,warehouse,1,NaturalGas,PSZ-AC with gas coil
861,25,strip_mall,0,Electricity,PSZ-HP
862,4,small_office,0,Propane,PSZ-AC with gas coil
863,40,small_office,1,Electricity,PSZ-AC with electric coil
864,17,warehouse,1,NaturalGas,PSZ-AC with gas coil
865,7,strip_mall,0,Electricity,PSZ-HP
866,16,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
867,12,retail,1,Electricity,PSZ-AC with electric coil
868,101,retail,1,NaturalGas,PSZ-AC with gas coil
869,107,warehouse,0,Electricity,PTHP
870,45,strip_mall,0,NaturalGas,PSZ-AC with gas coil
871,22,strip_mall,2,Electricity,PVAV with PFP boxes
872,30,strip_mall,0,Electricity,PSZ-HP
873,20,retail,1,NaturalGas,PSZ-AC with gas coil
874,10,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
875,6,small_hotel,0,Electricity,PTAC with electric coil
876,40,full_service_restaurant,0,Propane,PSZ-AC with gas coil
877,48,warehouse,0,Electricity,PSZ-AC with electric coil
878,2,retail,0,Electricity,PTHP
879,108,warehouse,0,Electricity,PSZ-HP
880,9,warehouse,0,Electricity,PTHP
881,7,small_office,0,Electricity,PSZ-HP
882,45,retail,0,NaturalGas,PSZ-AC with gas coil
883,27,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
884,100,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
885,30,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
886,24,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
887,19,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
888,104,warehouse,0,Electricity,PTHP
889,39,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
890,18,strip_mall,2,NaturalGas,PSZ-AC with gas coil
891,105,strip_mall,1,NaturalGas,PSZ-AC with gas coil
892,18,warehouse,0,Propane,PSZ-AC with gas coil
893,12,warehouse,0,Electricity,PTAC with electric coil
894,108,strip_mall,0,Electricity,PSZ-AC with electric coil
895,49,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
896,7,retail,0,Electricity,PSZ-AC with electric coil
897,8,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
898,22,medium_office,1,Electricity,PVAV with PFP boxes
899,19,primary_school,0,NaturalGas,PSZ-AC with gas coil
900,18,retail,0,NaturalGas,Residential AC with residential forced air furnace
901,38,full_service_restaurant,0,Electricity,PSZ-HP
902,0,small_office,1,Electricity,PSZ-AC with electric coil
903,107,warehouse,0,Electricity,PTAC with electric coil
904,6,strip_mall,1,Electricity,PSZ-AC with electric coil
905,24,small_office,0,Electricity,PTAC with electric coil
906,9,quick_service_restaurant,0,Electricity,PSZ-HP
907,37,small_office,0,Electricity,PTAC with electric coil
908,16,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
909,32,small_office,0,Electricity,PTAC with electric coil
910,36,warehouse,0,FuelOil,PSZ-AC with gas coil
911,30,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
912,44,strip_mall,0,NaturalGas,PSZ-AC with gas coil
913,13,warehouse,0,Electricity,PTHP
914,4,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
915,36,small_office,1,NaturalGas,PSZ-AC with gas coil
916,102,warehouse,0,Electricity,PSZ-HP
917,48,strip_mall,1,NaturalGas,PSZ-AC with gas coil
918,9,large_hotel,0,Electricity,PTAC with electric coil
919,29,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
920,10,medium_office,0,NaturalGas,PSZ-AC with gas coil
921,24,small_office,0,FuelOil,Residential AC with residential forced air furnace
922,16,retail,0,NaturalGas,Residential AC with residential forced air furnace
923,108,retail,1,NaturalGas,PSZ-AC with gas coil
924,22,medium_office,1,Electricity,PSZ-AC with electric coil
925,102,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
926,0,small_hotel,0,Electricity,PTAC with electric coil
927,19,large_hotel,0,NaturalGas,PTAC with gas boiler
928,8,small_office,1,Electricity,PSZ-AC with electric coil
929,4,medium_office,1,NaturalGas,PVAV with gas boiler reheat
930,48,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
931,25,retail,0,Electricity,PTHP
932,105,small_office,1,NaturalGas,PSZ-AC with gas coil
933,107,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
934,10,full_service_restaurant,0,Propane,PSZ-AC with gas coil
935,14,retail,0,NaturalGas,PSZ-AC with gas coil
936,22,warehouse,0,Electricity,PTAC with electric coil
937,15,small_office,0,Propane,PSZ-AC with gas coil
938,26,small_office,1,NaturalGas,PSZ-AC with gas coil
939,33,strip_mall,0,Electricity,PSZ-HP
940,38,small_hotel,0,Electricity,PTAC with electric coil
941,17,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
942,16,small_office,0,Electricity,PTAC with electric coil
943,36,retail,0,FuelOil,PSZ-AC with gas coil
944,19,secondary_school,0,NaturalGas,PSZ-AC with gas coil
945,9,retail,0,Electricity,PTAC with electric coil
946,29,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
947,36,small_office,0,Electricity,PSZ-HP
948,5,warehouse,1,Electricity,PVAV with PFP boxes
949,45,retail,0,Electricity,PSZ-HP
950,9,strip_mall,2,NaturalGas,PSZ-AC with gas coil
951,25,warehouse,0,Electricity,PSZ-HP
952,104,warehouse,0,Electricity,PTAC with electric coil
953,25,warehouse,1,NaturalGas,PSZ-AC with gas coil
954,13,strip_mall,2,NaturalGas,PSZ-AC with gas coil
955,21,warehouse,0,NaturalGas,PSZ-AC with gas coil
956,16,small_office,0,Electricity,PTHP
957,22,full_service_restaurant,0,Electricity,PSZ-HP
958,22,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
959,104,warehouse,1,Electricity,PSZ-AC with electric coil
960,3,strip_mall,0,NaturalGas,PSZ-AC with gas coil
961,33,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
962,19,small_office,0,Electricity,PSZ-HP
963,22,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
964,7,warehouse,0,Electricity,PSZ-AC with electric coil
965,33,retail,0,Electricity,PTHP
966,37,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
967,34,retail,0,Propane,PSZ-AC with gas coil
968,9,medium_office,0,Electricity,PVAV with PFP boxes
969,10,strip_mall,0,FuelOil,PSZ-AC with gas coil
970,16,strip_mall,0,Electricity,PSZ-HP
971,27,small_office,0,Electricity,PSZ-AC with electric coil
972,8,warehouse,0,Electricity,PTAC with electric coil
973,38,strip_mall,1,Electricity,PSZ-AC with electric coil
974,29,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
975,25,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
976,105,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
977,28,small_office,1,NaturalGas,PSZ-AC with gas coil
978,25,retail,0,Electricity,PSZ-HP
979,25,retail,1,Electricity,PSZ-AC with electric coil
980,7,strip_mall,0,NaturalGas,PSZ-AC with gas coil
981,9,small_office,0,Propane,PSZ-AC with gas coil
982,10,retail,0,Electricity,PSZ-HP
983,103,small_office,0,Electricity,PSZ-AC with electric coil
984,10,small_office,1,NaturalGas,PSZ-AC with gas coil
985,40,strip_mall,1,NaturalGas,PSZ-AC with gas coil
986,105,warehouse,1,NaturalGas,PSZ-AC with gas coil
987,31,strip_mall,0,Electricity,PSZ-AC with electric coil
988,103,retail,0,NaturalGas,Residential AC with residential forced air furnace
989,2,full_service_restaurant,0,Propane,PSZ-AC with gas coil
990,4,retail,0,Electricity,PSZ-AC with electric coil
991,15,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
992,107,small_office,0,Electricity,PTAC with electric coil
993,105,medium_office,1,NaturalGas,PVAV with gas boiler reheat
994,13,small_office,1,NaturalGas,PVAV with gas boiler reheat
995,7,warehouse,0,NaturalGas,PSZ-AC with gas coil
996,107,warehouse,1,Electricity,PSZ-AC with electric coil
997,6,large_hotel,0,Electricity,PTAC with electric coil
998,17,retail,1,Electricity,PSZ-AC with electric coil
999,20,warehouse,0,Propane,Residential AC with residential forced air furnace
1000,40,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
1001,48,small_office,0,Electricity,PSZ-AC with electric coil
1002,4,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1003,0,strip_mall,2,Electricity,PVAV with PFP boxes
1004,29,retail,0,FuelOil,PSZ-AC with gas coil
1005,25,small_office,1,NaturalGas,PSZ-AC with gas coil
1006,46,warehouse,0,NaturalGas,PSZ-AC with gas coil
1007,106,warehouse,1,Electricity,PSZ-AC with electric coil
1008,25,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1009,2,retail,0,NaturalGas,Residential AC with residential forced air furnace
1010,18,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1011,8,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1012,39,large_hotel,0,Electricity,PTAC with electric coil
1013,36,retail,0,Electricity,PSZ-AC with electric coil
1014,105,retail,0,Electricity,PSZ-AC with electric coil
1015,40,small_hotel,0,Electricity,PTAC with electric coil
1016,15,strip_mall,0,Electricity,PSZ-HP
1017,10,full_service_restaurant,0,Electricity,PSZ-HP
1018,49,retail,1,NaturalGas,PSZ-AC with gas coil
1019,10,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
1020,6,small_office,1,Electricity,PSZ-AC with electric coil
1021,30,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1022,1,warehouse,0,NaturalGas,PSZ-AC with gas coil
1023,2,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1024,2,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1025,12,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1026,24,small_office,0,Electricity,PTHP
1027,100,warehouse,0,Electricity,PSZ-AC with electric coil
1028,19,medium_office,1,Electricity,PSZ-AC with electric coil
1029,38,retail,1,NaturalGas,PSZ-AC with gas coil
1030,18,small_office,0,Electricity,PSZ-AC with electric coil
1031,106,strip_mall,0,Electricity,PSZ-AC with electric coil
1032,34,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1033,102,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1034,18,primary_school,0,NaturalGas,PSZ-AC with gas coil
1035,5,medium_office,1,Electricity,PSZ-AC with electric coil
1036,35,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1037,38,warehouse,1,NaturalGas,PSZ-AC with gas coil
1038,48,medium_office,0,NaturalGas,PSZ-AC with gas coil
1039,23,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1040,19,medium_office,0,Electricity,PVAV with PFP boxes
1041,26,retail,0,Electricity,PSZ-AC with electric coil
1042,42,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
1043,20,small_office,0,Electricity,PSZ-AC with electric coil
1044,102,retail,0,Electricity,PSZ-AC with electric coil
1045,29,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1046,34,small_office,0,NaturalGas,PSZ-AC with gas coil
1047,13,medium_office,1,Electricity,PVAV with PFP boxes
1048,39,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1049,106,warehouse,1,NaturalGas,PSZ-AC with gas coil
1050,39,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1051,107,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1052,45,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1053,22,large_hotel,0,NaturalGas,PTAC with gas boiler
1054,22,warehouse,0,Electricity,PSZ-HP
1055,20,retail,0,Electricity,PSZ-AC with electric coil
1056,2,retail,1,Electricity,PSZ-AC with electric coil
1057,2,strip_mall,0,Electricity,PSZ-HP
1058,33,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1059,19,outpatient,0,NaturalGas,PSZ-AC with gas coil
1060,29,medium_office,0,NaturalGas,PSZ-AC with gas coil
1061,24,small_office,0,Electricity,PSZ-HP
1062,8,small_hotel,0,Electricity,PTAC with electric coil
1063,13,retail,0,Electricity,PTHP
1064,9,medium_office,0,NaturalGas,PSZ-AC with gas coil
1065,32,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1066,107,small_office,1,NaturalGas,PSZ-AC with gas coil
1067,12,small_office,1,NaturalGas,PSZ-AC with gas coil
1068,13,medium_office,0,Electricity,PSZ-AC with electric coil
1069,16,retail,0,Electricity,PSZ-HP
1070,10,small_office,0,FuelOil,Residential AC with residential forced air furnace
1071,107,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1072,105,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1073,13,strip_mall,0,Electricity,PSZ-HP
1074,10,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1075,40,small_office,1,Electricity,PVAV with PFP boxes
1076,19,secondary_school,0,NaturalGas,PTAC with gas boiler
1077,11,retail,1,NaturalGas,PSZ-AC with gas coil
1078,12,full_service_restaurant,0,Electricity,PSZ-HP
1079,37,small_hotel,0,Electricity,PTAC with electric coil
1080,32,retail,0,Propane,Residential AC with residential forced air furnace
1081,43,strip_mall,0,NaturalGas,PSZ-AC with gas coil
1082,102,small_office,1,NaturalGas,PSZ-AC with gas coil
1083,105,small_office,0,Electricity,PTAC with electric coil
1084,101,small_office,0,Electricity,PSZ-HP
1085,32,small_office,1,Electricity,PSZ-AC with electric coil
1086,36,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1087,22,medium_office,0,Electricity,PSZ-AC with electric coil
1088,30,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1089,15,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
1090,20,small_office,1,NaturalGas,PSZ-AC with gas coil
1091,18,small_office,1,NaturalGas,PVAV with gas boiler reheat
1092,12,retail,1,NaturalGas,PSZ-AC with gas coil
1093,37,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1094,44,warehouse,0,NaturalGas,PSZ-AC with gas coil
1095,22,large_hotel,0,Electricity,PTHP
1096,30,small_office,1,Electricity,PSZ-AC with electric coil
1097,31,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1098,38,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1099,33,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
1100,44,small_office,0,NaturalGas,PSZ-AC with gas coil
1101,22,large_hotel,0,NaturalGas,PTAC with gas coil
1102,48,small_office,0,FuelOil,PSZ-AC with gas coil
1103,107,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1104,107,small_office,0,Electricity,PTHP
1105,16,retail,1,NaturalGas,PSZ-AC with gas coil
1106,38,small_office,1,NaturalGas,PSZ-AC with gas coil
1107,31,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1108,36,warehouse,1,NaturalGas,PSZ-AC with gas coil
1109,104,warehouse,1,NaturalGas,PSZ-AC with gas coil
1110,12,warehouse,0,Electricity,PTHP
1111,49,retail,0,Electricity,PSZ-AC with electric coil
1112,23,retail,0,NaturalGas,PSZ-AC with gas coil
1113,25,full_service_restaurant,0,Electricity,PSZ-HP
1114,4,warehouse,1,NaturalGas,PSZ-AC with gas coil
1115,19,medium_office,1,Electricity,PVAV with PFP boxes
1116,13,retail,0,Electricity,PTAC with electric coil
1117,10,retail,0,Propane,Residential AC with residential forced air furnace
1118,36,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1119,10,full_service_restaurant,0,FuelOil,PSZ-AC with gas coil
1120,9,medium_office,1,Electricity,VAV chiller with PFP boxes
1121,109,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1122,14,small_office,0,NaturalGas,PSZ-AC with gas coil
1123,9,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1124,19,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1125,108,retail,0,Electricity,PSZ-AC with electric coil
1126,24,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1127,37,retail,0,Electricity,PTAC with electric coil
1128,34,warehouse,0,Electricity,PSZ-AC with electric coil
1129,3,small_office,0,NaturalGas,PSZ-AC with gas coil
1130,22,medium_office,0,Electricity,PVAV with PFP boxes
1131,100,strip_mall,0,Electricity,PSZ-AC with electric coil
1132,19,warehouse,0,Electricity,PSZ-HP
1133,5,grocery,1,Electricity,PSZ-AC with electric coil
1134,8,warehouse,1,NaturalGas,PVAV with gas boiler reheat
1135,30,small_office,0,FuelOil,PSZ-AC with gas coil
1136,9,retail,1,Propane,PSZ-AC with gas coil
1137,0,small_office,1,Electricity,PVAV with PFP boxes
1138,0,small_office,0,Electricity,PTAC with electric coil
1139,33,retail,1,Electricity,PSZ-AC with electric coil
1140,24,retail,0,FuelOil,Residential AC with residential forced air furnace
1141,2,retail,1,NaturalGas,PSZ-AC with gas coil
1142,0,small_office,0,Propane,PSZ-AC with gas coil
1143,41,strip_mall,0,Electricity,PSZ-AC with electric coil
1144,47,small_office,0,Electricity,PSZ-AC with electric coil
1145,22,primary_school,1,Electricity,PVAV with PFP boxes
1146,45,strip_mall,0,Electricity,PSZ-HP
1147,12,warehouse,1,Electricity,PSZ-AC with electric coil
1148,17,retail,0,Electricity,PTHP
1149,4,small_office,1,NaturalGas,PVAV with gas boiler reheat
1150,101,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1151,38,small_office,1,Electricity,PSZ-AC with electric coil
1152,27,warehouse,0,Propane,PSZ-AC with gas coil
1153,39,medium_office,1,Electricity,PVAV with PFP boxes
1154,9,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1155,9,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1156,20,retail,0,NaturalGas,Residential AC with residential forced air furnace
1157,10,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1158,109,small_office,0,Electricity,PSZ-AC with electric coil
1159,27,small_office,0,Electricity,PTAC with electric coil
1160,9,large_office,1,Electricity,VAV chiller with PFP boxes
1161,108,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1162,19,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1163,14,small_office,0,Electricity,PSZ-AC with electric coil
1164,37,small_office,1,Electricity,PSZ-AC with electric coil
1165,29,retail,0,Electricity,PSZ-HP
1166,34,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1167,19,large_hotel,0,NaturalGas,PTAC with gas coil
1168,4,warehouse,0,Electricity,PSZ-HP
1169,18,small_office,1,NaturalGas,Residential AC with residential forced air furnace
1170,19,primary_school,1,NaturalGas,PVAV with gas boiler reheat
1171,6,retail,0,Electricity,PTAC with electric coil
1172,23,small_office,0,NaturalGas,PSZ-AC with gas coil
1173,15,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1174,102,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1175,19,large_hotel,0,Electricity,PTHP
1176,9,small_office,1,NaturalGas,PVAV with gas boiler reheat
1177,101,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1178,30,medium_office,0,NaturalGas,PSZ-AC with gas coil
1179,29,small_office,1,Electricity,PSZ-AC with electric coil
1180,19,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1181,102,small_office,0,Electricity,PTAC with electric coil
1182,4,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1183,40,strip_mall,1,Electricity,PSZ-AC with electric coil
1184,108,small_office,0,Electricity,PSZ-HP
1185,19,medium_office,1,Electricity,VAV chiller with PFP boxes
1186,8,small_office,1,Electricity,PVAV with PFP boxes
1187,48,small_office,0,Electricity,PTAC with electric coil
1188,48,small_office,1,NaturalGas,PSZ-AC with gas coil
1189,23,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1190,17,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1191,37,large_hotel,0,Electricity,PTAC with electric coil
1192,105,small_office,0,Electricity,PTHP
1193,8,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1194,8,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
1195,10,small_office,1,Electricity,PSZ-AC with electric coil
1196,10,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1197,29,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1198,19,small_office,0,Electricity,PTAC with electric coil
1199,22,warehouse,1,NaturalGas,PVAV with gas boiler reheat
1200,101,warehouse,0,Electricity,PTHP
1201,17,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1202,38,warehouse,0,Electricity,PSZ-HP
1203,18,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1204,1,warehouse,0,Electricity,PSZ-AC with electric coil
1205,29,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1206,0,warehouse,0,Electricity,PSZ-HP
1207,22,small_office,1,NaturalGas,PVAV with gas boiler reheat
1208,49,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1209,48,warehouse,1,NaturalGas,PSZ-AC with gas coil
1210,36,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1211,106,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1212,6,warehouse,1,Electricity,PVAV with PFP boxes
1213,9,small_hotel,0,Electricity,PTHP
1214,27,retail,0,Electricity,PSZ-AC with electric coil
1215,107,small_office,1,Electricity,PVAV with PFP boxes
1216,31,warehouse,0,Electricity,PSZ-AC with electric coil
1217,17,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1218,12,small_office,0,Electricity,PTAC with electric coil
1219,103,retail,1,NaturalGas,PSZ-AC with gas coil
1220,33,small_office,1,NaturalGas,PSZ-AC with gas coil
1221,13,retail,1,Propane,PSZ-AC with gas coil
1222,18,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
1223,20,small_office,0,Electricity,PTAC with electric coil
1224,48,warehouse,0,FuelOil,Residential AC with residential forced air furnace
1225,39,small_office,1,NaturalGas,PSZ-AC with gas coil
1226,38,retail,0,Propane,Residential AC with residential forced air furnace
1227,109,retail,0,NaturalGas,Residential AC with residential forced air furnace
1228,19,small_hotel,0,Electricity,PTHP
1229,42,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1230,39,medium_office,0,Electricity,PSZ-AC with electric coil
1231,9,large_office,0,Electricity,PVAV with PFP boxes
1232,22,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1233,33,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1234,0,quick_service_restaurant,0,Electricity,PSZ-HP
1235,36,small_hotel,0,Electricity,PTAC with electric coil
1236,106,retail,0,Electricity,PSZ-AC with electric coil
1237,30,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1238,6,strip_mall,2,Electricity,PVAV with PFP boxes
1239,102,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1240,6,small_office,0,Electricity,PTAC with electric coil
1241,36,outpatient,0,NaturalGas,PSZ-AC with gas coil
1242,6,medium_office,0,Electricity,PSZ-AC with electric coil
1243,7,retail,0,Electricity,PTHP
1244,48,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1245,5,secondary_school,0,Electricity,PSZ-AC with electric coil
1246,5,primary_school,1,Electricity,PVAV with PFP boxes
1247,24,warehouse,0,Propane,PSZ-AC with gas coil
1248,19,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
1249,19,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
1250,22,small_office,1,Electricity,PSZ-HP
1251,18,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
1252,33,small_hotel,0,Electricity,PTAC with electric coil
1253,24,retail,0,Propane,Residential AC with residential forced air furnace
1254,0,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1255,22,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1256,9,large_hotel,0,NaturalGas,PTAC with gas boiler
1257,33,small_office,0,Electricity,PTHP
1258,21,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1259,40,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1260,10,small_office,1,Electricity,PVAV with PFP boxes
1261,6,medium_office,1,Electricity,PVAV with PFP boxes
1262,30,full_service_restaurant,0,Electricity,PSZ-HP
1263,10,warehouse,0,Propane,PSZ-AC with gas coil
1264,48,small_office,0,Electricity,PTHP
1265,45,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1266,103,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1267,101,retail,0,Electricity,PSZ-AC with electric coil
1268,4,small_hotel,0,Electricity,PTAC with electric coil
1269,42,retail,0,NaturalGas,PSZ-AC with gas coil
1270,46,strip_mall,0,NaturalGas,PSZ-AC with gas coil
1271,103,warehouse,0,Electricity,PSZ-HP
1272,13,warehouse,0,Electricity,PTAC with electric coil
1273,41,warehouse,0,Electricity,PSZ-AC with electric coil
1274,6,small_office,1,Electricity,PVAV with PFP boxes
1275,109,warehouse,0,Electricity,PSZ-AC with electric coil
1276,18,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1277,8,warehouse,1,Electricity,PSZ-AC with electric coil
1278,42,strip_mall,0,Electricity,PSZ-AC with electric coil
1279,18,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
1280,7,warehouse,0,Electricity,PSZ-HP
1281,17,retail,0,NaturalGas,Residential AC with residential forced air furnace
1282,6,strip_mall,0,NaturalGas,PSZ-AC with gas coil
1283,103,retail,0,Electricity,PSZ-AC with electric coil
1284,16,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1285,105,small_office,1,Electricity,PVAV with PFP boxes
1286,29,strip_mall,0,Electricity,PSZ-HP
1287,9,large_hotel,0,Electricity,PTHP
1288,48,strip_mall,0,Electricity,PSZ-HP
1289,4,retail,0,NaturalGas,Residential AC with residential forced air furnace
1290,7,retail,0,Electricity,PSZ-HP
1291,24,retail,1,FuelOil,PSZ-AC with gas coil
1292,18,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1293,39,small_hotel,0,Electricity,PTAC with electric coil
1294,107,small_office,1,Electricity,PSZ-AC with electric coil
1295,6,large_hotel,0,Electricity,PTHP
1296,29,small_office,1,NaturalGas,PVAV with gas boiler reheat
1297,106,warehouse,0,Electricity,PTHP
1298,12,small_hotel,0,Electricity,PTAC with electric coil
1299,29,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1300,13,small_office,1,Electricity,PSZ-AC with electric coil
1301,13,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1302,39,retail,0,Electricity,PTAC with electric coil
1303,0,retail,0,NaturalGas,Residential AC with residential forced air furnace
1304,36,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1305,104,retail,0,Electricity,PSZ-AC with electric coil
1306,105,strip_mall,0,Electricity,PSZ-HP
1307,104,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
1308,10,small_hotel,0,Electricity,PTAC with electric coil
1309,25,small_office,1,Electricity,PSZ-AC with electric coil
1310,28,warehouse,1,NaturalGas,PSZ-AC with gas coil
1311,40,warehouse,1,NaturalGas,PVAV with gas boiler reheat
1312,22,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1313,0,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
1314,7,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
1315,12,quick_service_restaurant,0,Electricity,PSZ-HP
1316,25,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1317,101,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1318,16,warehouse,0,Electricity,PTHP
1319,19,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
1320,38,warehouse,0,Electricity,PTHP
1321,26,retail,0,NaturalGas,Residential AC with residential forced air furnace
1322,8,small_office,1,Electricity,PSZ-HP
