Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
1816,30,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1817,28,medium_office,0,NaturalGas,PSZ-AC with gas coil
1818,7,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1819,30,small_office,1,Electricity,PSZ-HP
1820,105,full_service_restaurant,0,Electricity,PSZ-HP
1821,39,medium_office,0,Electricity,PSZ-AC with electric coil
1822,28,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1823,29,medium_office,0,NaturalGas,PVAV with gas heat with electric reheat
1824,12,warehouse,1,Electricity,PVAV with PFP boxes
1825,41,strip_mall,0,NaturalGas,PSZ-AC with gas coil
1826,102,medium_office,1,Electricity,PVAV with PFP boxes
1827,15,large_hotel,0,NaturalGas,PTAC with gas coil
1828,16,small_office,0,Electricity,PTAC with electric coil
1829,4,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1830,102,small_hotel,0,Electricity,PTAC with electric coil
1831,42,warehouse,0,Electricity,PSZ-AC with electric coil
1832,102,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1833,37,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1834,48,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
1835,48,large_office,0,NaturalGas,PVAV with gas boiler reheat
1836,13,warehouse,1,Electricity,PSZ-AC with electric coil
1837,103,retail,1,Electricity,PSZ-AC with electric coil
1838,32,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1839,3,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1840,10,primary_school,0,NaturalGas,PVAV with gas boiler reheat
1841,9,warehouse,0,Electricity,PTHP
1842,39,small_office,1,Electricity,PSZ-AC with electric coil
1843,3,strip_mall,0,Electricity,PSZ-AC with electric coil
1844,18,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
1845,18,primary_school,1,NaturalGas,PVAV with gas boiler reheat
1846,105,medium_office,1,Electricity,PVAV with PFP boxes
1847,24,small_office,0,Propane,Residential AC with residential forced air furnace
1848,16,large_hotel,0,Electricity,PTAC with electric coil
1849,18,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1850,31,strip_mall,0,Electricity,PSZ-HP
1851,0,outpatient,0,Electricity,PSZ-HP
1852,105,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
1853,18,large_hotel,0,NaturalGas,PTAC with gas boiler
1854,101,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1855,33,full_service_restaurant,0,Electricity,PSZ-HP
1856,23,small_office,0,Electricity,PSZ-AC with electric coil
1857,102,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1858,25,warehouse,0,Electricity,PTAC with electric coil
1859,9,medium_office,1,Electricity,VAV chiller with PFP boxes
1860,39,medium_office,1,NaturalGas,PSZ-AC with gas coil
1861,22,medium_office,1,Electricity,VAV chiller with PFP boxes
1862,36,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1863,19,small_office,1,Electricity,PSZ-HP
1864,10,warehouse,0,Propane,Residential AC with residential forced air furnace
1865,5,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1866,2,small_office,0,Electricity,PTAC with electric coil
1867,36,medium_office,1,NaturalGas,PSZ-AC with gas coil
1868,8,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1869,36,grocery,0,NaturalGas,PSZ-AC with gas coil
1870,10,strip_mall,0,FuelOil,PSZ-AC with gas coil
1871,24,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1872,9,quick_service_restaurant,0,Electricity,PTAC with electric coil
1873,9,medium_office,1,Electricity,PSZ-AC with electric coil
1874,100,small_office,0,Electricity,PTAC with electric coil
1875,49,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1876,101,small_office,1,Electricity,PSZ-HP
1877,6,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1878,47,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
1879,0,warehouse,1,Electricity,PSZ-AC with electric coil
1880,20,strip_mall,0,Electricity,PSZ-HP
1881,5,large_hotel,1,Electricity,PTAC with electric coil
1882,29,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1883,100,small_hotel,0,Electricity,PTAC with electric coil
1884,105,warehouse,0,Electricity,PTHP
1885,4,large_hotel,0,NaturalGas,PTAC with gas coil
1886,101,warehouse,1,NaturalGas,PSZ-AC with gas coil
1887,48,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
1888,26,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
1889,10,small_hotel,0,Electricity,PTHP
1890,21,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1891,44,retail,0,Electricity,PSZ-HP
1892,107,medium_office,1,Electricity,PVAV with PFP boxes
1893,102,medium_office,1,NaturalGas,PSZ-AC with gas coil
1894,106,strip_mall,0,Electricity,PSZ-HP
1895,30,retail,0,FuelOil,Residential AC with residential forced air furnace
1896,9,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1897,22,warehouse,0,Propane,Residential AC with residential forced air furnace
1898,11,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1899,24,retail,0,Propane,Residential AC with residential forced air furnace
1900,29,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1901,33,secondary_school,0,NaturalGas,PSZ-AC with gas coil
1902,0,medium_office,0,NaturalGas,PSZ-AC with gas coil
1903,39,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1904,24,full_service_restaurant,0,Electricity,PSZ-HP
1905,4,grocery,1,NaturalGas,PSZ-AC with gas coil
1906,24,small_office,1,FuelOil,PSZ-AC with gas coil
1907,24,retail,1,NaturalGas,PSZ-AC with gas coil
1908,9,secondary_school,0,FuelOil,PSZ-AC with gas boiler
1909,40,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1910,10,large_hotel,0,Electricity,PTHP
1911,7,small_office,0,NaturalGas,PSZ-AC with gas coil
1912,9,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
1913,32,strip_mall,2,Electricity,PVAV with PFP boxes
1914,107,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1915,18,grocery,1,NaturalGas,PSZ-AC with gas coil
1916,39,medium_office,0,Electricity,PVAV with PFP boxes
1917,34,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1918,30,secondary_school,0,NaturalGas,PTAC with gas boiler
1919,14,small_office,0,Electricity,PSZ-HP
1920,31,small_office,0,Electricity,PSZ-HP
1921,27,small_hotel,0,Electricity,PTAC with electric coil
1922,13,grocery,0,NaturalGas,PSZ-AC with gas coil
1923,23,large_hotel,0,Propane,PTAC with gas coil
1924,15,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1925,10,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
1926,103,strip_mall,1,Electricity,PSZ-AC with electric coil
1927,108,small_office,1,Electricity,PVAV with PFP boxes
1928,40,large_office,0,Electricity,VAV chiller with PFP boxes
1929,22,primary_school,1,NaturalGas,PVAV with gas heat with electric reheat
1930,32,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1931,35,retail,0,Electricity,PSZ-AC with electric coil
1932,19,warehouse,0,Propane,Residential AC with residential forced air furnace
1933,32,warehouse,1,Electricity,PSZ-AC with electric coil
1934,3,retail,0,NaturalGas,PSZ-AC with gas coil
1935,40,large_office,0,Electricity,PVAV with PFP boxes
1936,18,retail,0,Propane,Residential AC with residential forced air furnace
1937,107,large_hotel,0,Electricity,PTAC with electric coil
1938,19,grocery,1,Electricity,PSZ-AC with electric coil
1939,19,medium_office,0,NaturalGas,PVAV with gas heat with electric reheat
1940,13,medium_office,0,NaturalGas,PVAV with gas boiler reheat
1941,45,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
1942,5,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
1943,0,outpatient,0,Electricity,PSZ-AC with electric coil
1944,33,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
1945,48,small_hotel,0,Electricity,PTAC with electric coil
1946,22,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
1947,24,retail,0,NaturalGas,Residential AC with residential forced air furnace
1948,102,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
1949,30,grocery,1,NaturalGas,PSZ-AC with gas coil
1950,27,retail,0,NaturalGas,Residential AC with residential forced air furnace
1951,105,large_hotel,0,Electricity,PTAC with electric coil
1952,31,small_office,1,NaturalGas,PSZ-AC with gas coil
1953,107,small_hotel,0,Electricity,PTAC with electric coil
1954,30,small_hotel,0,Electricity,PTHP
1955,9,primary_school,0,NaturalGas,PSZ-AC with gas coil
1956,31,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1957,5,strip_mall,2,NaturalGas,PSZ-AC with gas coil
1958,28,small_office,0,Propane,PSZ-AC with gas coil
1959,14,retail,1,NaturalGas,PSZ-AC with gas coil
1960,10,small_office,1,FuelOil,PVAV with gas heat with electric reheat
1961,27,retail,0,Electricity,PSZ-HP
1962,4,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1963,2,full_service_restaurant,0,Propane,PSZ-AC with gas coil
1964,8,large_hotel,0,NaturalGas,PTAC with gas boiler
1965,107,retail,0,Electricity,PTAC with electric coil
1966,26,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1967,30,medium_office,0,Electricity,PVAV with PFP boxes
1968,22,medium_office,0,Electricity,PSZ-HP
1969,47,small_office,0,NaturalGas,Residential AC with residential forced air furnace
1970,38,quick_service_restaurant,0,Electricity,PSZ-HP
1971,19,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
1972,22,grocery,0,NaturalGas,PSZ-AC with gas coil
1973,21,warehouse,0,Electricity,PSZ-AC with electric coil
1974,19,large_office,0,Electricity,PVAV with PFP boxes
1975,4,small_office,1,Electricity,PSZ-AC with electric coil
1976,9,warehouse,1,Electricity,PVAV with PFP boxes
1977,13,grocery,1,NaturalGas,PSZ-AC with gas coil
1978,37,retail,0,NaturalGas,Residential AC with residential forced air furnace
1979,10,grocery,1,NaturalGas,PSZ-AC with gas coil
1980,20,retail,1,Electricity,PSZ-AC with electric coil
1981,39,small_hotel,0,Electricity,PTHP
1982,9,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
1983,9,medium_office,0,NaturalGas,DOAS with fan coil chiller with boiler
1984,4,warehouse,0,Electricity,PTAC with electric coil
1985,27,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1986,32,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
1987,37,retail,0,Propane,Residential AC with residential forced air furnace
1988,12,strip_mall,1,NaturalGas,PSZ-AC with gas coil
1989,104,small_office,1,NaturalGas,PSZ-AC with gas coil
1990,104,medium_office,1,NaturalGas,PVAV with gas boiler reheat
1991,37,retail,0,Electricity,PTHP
1992,18,warehouse,0,Propane,Residential AC with residential forced air furnace
1993,28,large_hotel,0,NaturalGas,PTAC with gas boiler
1994,8,large_hotel,0,NaturalGas,PTAC with gas coil
1995,8,small_office,0,Propane,PSZ-AC with gas coil
1996,8,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
1997,100,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
1998,38,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
1999,18,medium_office,1,NaturalGas,PSZ-AC with gas coil
2000,13,primary_school,0,NaturalGas,PSZ-AC with gas coil
2001,25,medium_office,0,Electricity,PSZ-AC with electric coil
2002,25,large_office,0,Electricity,PVAV with PFP boxes
2003,25,medium_office,0,Electricity,PVAV with PFP boxes
2004,40,medium_office,1,NaturalGas,PSZ-AC with gas coil
2005,12,medium_office,0,Electricity,PVAV with PFP boxes
2006,18,warehouse,0,Electricity,PSZ-HP
2007,26,medium_office,0,NaturalGas,PSZ-AC with gas coil
2008,40,large_hotel,0,NaturalGas,PTAC with gas coil
2009,30,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
2010,31,retail,0,NaturalGas,Residential AC with residential forced air furnace
2011,20,retail,1,Propane,PSZ-AC with gas coil
2012,106,small_office,1,Electricity,PVAV with PFP boxes
2013,23,retail,0,Propane,Residential AC with residential forced air furnace
2014,48,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2015,35,small_office,0,Electricity,PSZ-HP
2016,36,grocery,1,NaturalGas,PSZ-AC with gas coil
2017,29,warehouse,1,Electricity,PSZ-AC with electric coil
2018,11,warehouse,1,NaturalGas,PSZ-AC with gas coil
2019,30,medium_office,0,NaturalGas,PVAV with gas heat with electric reheat
2020,48,medium_office,0,Electricity,PVAV with PFP boxes
2021,0,secondary_school,0,Electricity,PSZ-AC with electric coil
2022,1,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2023,9,medium_office,0,DistrictHeating,VAV chiller with district hot water reheat
2024,32,large_hotel,0,Electricity,PTHP
2025,21,retail,0,NaturalGas,PSZ-AC with gas coil
2026,101,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
2027,6,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
2028,107,medium_office,1,NaturalGas,PSZ-AC with gas coil
2029,47,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
2030,10,retail,0,NaturalGas,Residential AC with residential forced air furnace
2031,29,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2032,37,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
2033,6,medium_office,1,Electricity,PSZ-HP
2034,5,secondary_school,0,Electricity,PTHP
2035,38,retail,0,Propane,Residential AC with residential forced air furnace
2036,5,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2037,18,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2038,17,medium_office,0,NaturalGas,PSZ-AC with gas coil
2039,27,small_office,0,Propane,PSZ-AC with gas coil
2040,109,retail,0,Electricity,PSZ-HP
2041,104,small_office,0,NaturalGas,Residential AC with residential forced air furnace
2042,1,warehouse,0,Electricity,PSZ-HP
2043,8,grocery,1,NaturalGas,PSZ-AC with gas coil
2044,104,medium_office,0,NaturalGas,PSZ-AC with gas coil
2045,8,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2046,48,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2047,4,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
2048,15,small_hotel,0,Electricity,PTAC with electric coil
2049,20,warehouse,0,Electricity,PSZ-HP
2050,30,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2051,15,retail,0,NaturalGas,Residential AC with residential forced air furnace
2052,26,strip_mall,0,Electricity,PSZ-AC with electric coil
2053,108,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2054,47,warehouse,0,Electricity,PSZ-AC with electric coil
2055,26,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2056,0,large_hotel,0,NaturalGas,PTAC with gas coil
2057,26,warehouse,0,Propane,PSZ-AC with gas coil
2058,25,grocery,1,NaturalGas,PSZ-AC with gas coil
2059,108,small_office,1,Electricity,PSZ-AC with electric coil
2060,100,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2061,107,secondary_school,0,Electricity,PSZ-AC with electric coil
2062,0,outpatient,0,NaturalGas,PSZ-AC with gas coil
2063,106,small_office,0,Electricity,PTAC with electric coil
2064,7,warehouse,0,Electricity,PTAC with electric coil
2065,19,medium_office,0,NaturalGas,PSZ-AC with gas boiler
2066,29,small_office,1,Electricity,PSZ-HP
2067,32,retail,0,Electricity,PTAC with electric coil
2068,20,small_hotel,0,Electricity,PTAC with electric coil
2069,104,small_office,1,Electricity,PSZ-HP
2070,0,small_hotel,0,Electricity,PTHP
2071,101,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
2072,10,medium_office,0,Electricity,PSZ-AC with electric coil
2073,27,small_office,0,Propane,Residential AC with residential forced air furnace
2074,103,warehouse,1,Electricity,PSZ-AC with electric coil
2075,37,strip_mall,2,Electricity,PVAV with PFP boxes
2076,33,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
2077,5,retail,0,Propane,Residential AC with residential forced air furnace
2078,36,small_office,1,Electricity,PSZ-AC with electric coil
2079,0,medium_office,1,Electricity,PVAV with PFP boxes
2080,39,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2081,37,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2082,23,small_office,0,Propane,Residential AC with residential forced air furnace
2083,38,retail,0,Electricity,PTAC with electric coil
2084,14,retail,0,NaturalGas,Residential AC with residential forced air furnace
2085,10,medium_office,1,NaturalGas,PSZ-AC with gas coil
2086,29,medium_office,0,Electricity,PVAV with PFP boxes
2087,101,small_office,1,NaturalGas,PSZ-AC with gas coil
2088,102,strip_mall,1,Electricity,PSZ-AC with electric coil
2089,41,strip_mall,0,Electricity,PSZ-HP
2090,4,small_office,0,Propane,Residential AC with residential forced air furnace
2091,39,medium_office,1,Electricity,VAV chiller with PFP boxes
2092,17,retail,0,Propane,PSZ-AC with gas coil
2093,44,retail,0,Electricity,PSZ-AC with electric coil
2094,16,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
2095,22,primary_school,0,NaturalGas,PSZ-AC with gas coil
2096,35,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2097,9,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
2098,0,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2099,17,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2100,101,medium_office,1,Electricity,PVAV with PFP boxes
2101,26,secondary_school,0,NaturalGas,PTAC with gas boiler
2102,30,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
2103,10,retail,0,Electricity,PTAC with electric coil
2104,19,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
2105,30,primary_school,1,NaturalGas,PVAV with gas boiler reheat
2106,38,strip_mall,2,NaturalGas,PSZ-AC with gas coil
2107,102,large_hotel,0,Electricity,PTAC with electric coil
2108,16,strip_mall,1,Electricity,PSZ-AC with electric coil
2109,101,medium_office,1,NaturalGas,PSZ-AC with gas coil
2110,17,grocery,0,NaturalGas,PSZ-AC with gas coil
2111,10,medium_office,0,Electricity,PSZ-HP
2112,105,grocery,0,NaturalGas,PSZ-AC with gas coil
2113,38,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2114,9,quick_service_restaurant,0,FuelOil,Residential forced air furnace
2115,4,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2116,4,small_office,1,NaturalGas,Residential AC with residential forced air furnace
2117,23,small_hotel,0,Electricity,PTAC with electric coil
2118,29,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2119,14,retail,0,Electricity,PSZ-AC with electric coil
2120,12,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2121,100,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2122,107,full_service_restaurant,0,Electricity,PSZ-HP
2123,10,small_office,0,Propane,Residential AC with residential forced air furnace
2124,10,large_office,1,Electricity,VAV chiller with PFP boxes
2125,24,strip_mall,2,NaturalGas,PSZ-AC with gas coil
2126,31,small_hotel,0,Electricity,PTAC with electric coil
2127,4,strip_mall,1,Electricity,PSZ-AC with electric coil
2128,38,small_hotel,0,Electricity,PTHP
2129,39,large_office,1,Electricity,VAV chiller with PFP boxes
2130,10,medium_office,1,DistrictHeating,PSZ-AC with district hot water
2131,34,retail,0,Propane,PSZ-AC with gas coil
2132,107,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
2133,22,small_office,0,Electricity,PTHP
2134,5,retail,0,NaturalGas,Residential AC with residential forced air furnace
2135,23,large_hotel,0,Electricity,PTAC with electric coil
2136,106,strip_mall,2,NaturalGas,PSZ-AC with gas coil
2137,17,small_office,0,Propane,Residential AC with residential forced air furnace
2138,107,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2139,105,grocery,1,NaturalGas,PSZ-AC with gas coil
2140,0,small_office,0,Electricity,PTHP
2141,22,small_office,1,NaturalGas,Residential AC with residential forced air furnace
2142,20,medium_office,0,NaturalGas,PSZ-AC with gas coil
2143,26,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2144,17,primary_school,0,NaturalGas,PSZ-AC with gas coil
2145,13,medium_office,0,Electricity,PVAV with PFP boxes
2146,40,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
2147,38,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
2148,9,outpatient,0,Electricity,PSZ-AC with electric coil
2149,10,medium_office,0,NaturalGas,PSZ-AC with gas boiler
2150,9,grocery,0,NaturalGas,PSZ-AC with gas coil
2151,27,warehouse,0,Electricity,PSZ-HP
2152,13,large_hotel,0,NaturalGas,PTAC with gas boiler
2153,2,warehouse,0,Electricity,PTAC with electric coil
2154,34,retail,0,Electricity,PSZ-AC with electric coil
2155,2,full_service_restaurant,0,Electricity,PSZ-HP
2156,104,strip_mall,2,NaturalGas,PSZ-AC with gas coil
2157,5,medium_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
2158,15,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2159,29,small_office,1,NaturalGas,PVAV with gas boiler reheat
2160,104,warehouse,0,Electricity,PTHP
2161,22,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
2162,100,retail,1,NaturalGas,PSZ-AC with gas coil
2163,30,retail,1,FuelOil,PSZ-AC with gas coil
2164,22,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
2165,12,secondary_school,0,Electricity,PSZ-AC with electric coil
2166,48,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2167,36,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
2168,102,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2169,38,small_office,1,NaturalGas,Residential AC with residential forced air furnace
2170,29,secondary_school,0,NaturalGas,PTAC with gas boiler
2171,48,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2172,0,grocery,0,NaturalGas,PSZ-AC with gas coil
2173,101,large_hotel,0,NaturalGas,PTAC with gas boiler
2174,19,secondary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2175,23,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
2176,21,full_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2177,100,small_hotel,0,Propane,Residential AC with residential forced air furnace
2178,19,outpatient,1,NaturalGas,PSZ-AC with gas coil
2179,29,primary_school,1,NaturalGas,PVAV with gas boiler reheat
2180,0,medium_office,0,DistrictHeating,VAV chiller with district hot water reheat
2181,8,medium_office,1,Electricity,PVAV with PFP boxes
2182,25,large_hotel,0,Electricity,PTAC with electric coil
2183,106,small_office,1,Electricity,PSZ-AC with electric coil
2184,22,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2185,33,small_office,1,Electricity,PSZ-AC with electric coil
2186,5,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
2187,16,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
2188,22,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
2189,27,retail,1,Electricity,PSZ-AC with electric coil
2190,49,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2191,107,warehouse,0,Electricity,PTHP
2192,12,retail,0,NaturalGas,Residential AC with residential forced air furnace
2193,33,warehouse,0,Propane,Residential AC with residential forced air furnace
2194,0,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
2195,12,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
2196,40,small_hotel,0,Electricity,PTHP
2197,103,large_hotel,0,Electricity,PTAC with electric coil
2198,5,small_office,1,NaturalGas,PSZ-AC with gas coil
2199,34,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2200,102,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
2201,17,warehouse,0,Electricity,PTAC with electric coil
2202,45,retail,1,Electricity,PSZ-AC with electric coil
2203,47,retail,0,FuelOil,Residential AC with residential forced air furnace
2204,43,small_office,0,Electricity,PSZ-AC with electric coil
2205,26,strip_mall,0,Electricity,PSZ-HP
2206,8,retail,0,Electricity,PTAC with electric coil
2207,4,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2208,48,medium_office,1,NaturalGas,PSZ-AC with gas coil
2209,21,small_office,0,Electricity,PSZ-HP
2210,100,retail,0,Electricity,PSZ-HP
2211,107,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
2212,26,large_hotel,0,Electricity,PTAC with electric coil
2213,9,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
2214,19,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
2215,13,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
2216,9,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
2217,25,warehouse,1,Electricity,PSZ-AC with electric coil
2218,23,small_office,0,Propane,PSZ-AC with gas coil
2219,17,medium_office,0,Electricity,PSZ-AC with electric coil
2220,40,secondary_school,0,NaturalGas,PSZ-AC with gas coil
2221,101,small_hotel,0,Electricity,PTHP
2222,14,warehouse,0,Electricity,PTAC with electric coil
2223,25,retail,0,NaturalGas,Residential AC with residential forced air furnace
2224,36,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2225,38,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2226,9,outpatient,0,Electricity,PSZ-HP
2227,108,small_office,0,NaturalGas,Residential AC with residential forced air furnace
2228,20,primary_school,0,NaturalGas,PSZ-AC with gas coil
2229,40,medium_office,0,NaturalGas,PVAV with gas heat with electric reheat
2230,18,medium_office,0,Electricity,PSZ-AC with electric coil
2231,9,medium_office,0,NaturalGas,PVAV with gas boiler reheat
2232,101,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2233,38,medium_office,1,Electricity,PVAV with PFP boxes
2234,10,small_office,1,NaturalGas,Residential AC with residential forced air furnace
2235,109,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
2236,38,full_service_restaurant,1,Electricity,PVAV with PFP boxes
2237,26,grocery,0,NaturalGas,PSZ-AC with gas coil
2238,40,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
2239,11,warehouse,0,Electricity,PTAC with electric coil
2240,39,grocery,1,Electricity,PSZ-AC with electric coil
2241,40,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
2242,7,retail,1,Electricity,PSZ-AC with electric coil
2243,4,medium_office,0,NaturalGas,PVAV with gas heat with electric reheat
2244,29,full_service_restaurant,0,DistrictHeating,VAV district chilled water with district hot water reheat
2245,17,medium_office,0,Electricity,PVAV with PFP boxes
2246,108,strip_mall,1,NaturalGas,PSZ-AC with gas coil
2247,10,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
2248,27,retail,0,Propane,Residential AC with residential forced air furnace
2249,0,retail,0,Electricity,PTAC with electric coil
2250,23,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
2251,41,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
2252,4,full_service_restaurant,0,Propane,PSZ-AC with gas coil
2253,107,retail,0,FuelOil,PSZ-AC with gas coil
2254,29,full_service_restaurant,1,Electricity,PVAV with PFP boxes
2255,10,warehouse,1,Electricity,PSZ-AC with electric coil
2256,107,grocery,1,NaturalGas,PSZ-AC with gas coil
2257,0,grocery,1,NaturalGas,PSZ-AC with gas coil
2258,13,medium_office,1,NaturalGas,PVAV with gas boiler reheat
2259,40,full_service_restaurant,1,Electricity,PVAV with PFP boxes
2260,32,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
2261,8,retail,0,Propane,Residential AC with residential forced air furnace
2262,100,retail,0,FuelOil,PSZ-AC with gas coil
